type,days_for_shipping_(real),days_for_shipment_(scheduled),benefit_per_order,sales_per_customer,delivery_status,late_delivery_risk,category_id,category_name,customer_city,customer_country,customer_fname,customer_id,customer_lname,customer_segment,customer_state,customer_street,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,product_status,shipping_date,shipping_mode,order_year,order_month,order_day,delivery_days,order_weekday
DEBIT,5,4,58.45000076,201.5700073,Late delivery,1,17,Cleats,New York,EE. UU.,Patricia,9452,Brown,Home Office,NY,1674 Colonial Row,10040.0,4,Apparel,40.63209152,-73.94486237,Europe,Torrevieja,España,9452,2015-10-03 22:33:00,18904,365,38.38999939,0.159999996,47279,59.99000168,0.289999992,4,239.9600067,201.5700073,58.45000076,Southern Europe,Valenciana,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-10-08 22:33:00,Standard Class,2015,October,3,5,Saturday
CASH,3,2,47.77000046,97.48999786,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Carolyn,4720,Smith,Consumer,PR,1217 Indian Embers Corner,725.0,4,Apparel,18.24131393,-66.37059784,Pacific Asia,Duzce,Turquía,4720,2016-10-29 11:51:00,45727,403,32.5,0.25,114297,129.9900055,0.49000001,1,129.9900055,97.48999786,47.77000046,West Asia,Düzce,CLOSED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-11-01 11:51:00,Second Class,2016,October,29,3,Saturday
PAYMENT,5,2,131.1399994,387.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,5813,Brock,Home Office,PR,3668 Sunny Wharf,725.0,7,Fan Shop,18.26782417,-66.37055969,Africa,Rabat,Marruecos,5813,2017-01-07 08:57:00,50514,1004,12.0,0.029999999,126224,399.980011,0.340000004,1,399.980011,387.980011,131.1399994,North Africa,Rabat-Salé-Zemur-Zaer,PAYMENT_REVIEW,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2017-01-12 08:57:00,Second Class,2017,January,7,5,Saturday
TRANSFER,4,2,15.73999977,39.34999847,Late delivery,1,37,Electronics,La Mirada,EE. UU.,Emma,8292,Smith,Consumer,CA,5767 High Carrefour,90638.0,6,Outdoors,34.09380341,-118.3155136,Pacific Asia,Rajkot,India,8292,2016-01-02 20:51:00,25133,818,8.640000343,0.180000007,62974,47.99000168,0.400000006,1,47.99000168,39.34999847,15.73999977,South Asia,Guyarat,PROCESSING,818,37,Titleist Pro V1x Golf Balls,47.99000168,0,2016-01-06 20:51:00,Second Class,2016,January,2,4,Saturday
TRANSFER,1,0,189.9799957,474.9500122,Late delivery,1,9,Cardio Equipment,Chicago,EE. UU.,Mary,11025,Smith,Consumer,IL,414 Crystal Plaza,60645.0,3,Footwear,42.0125885,-87.68591309,USCA,Atlanta,Estados Unidos,11025,2016-05-30 12:04:00,35315,191,25.0,0.050000001,88198,99.98999786,0.400000006,5,499.9500122,474.9500122,189.9799957,South of  USA ,Georgia,PENDING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2016-05-31 00:04:00,Same Day,2016,May,30,0,Monday
CASH,6,2,96.04000092,195.9900055,Late delivery,1,48,Water Sports,Union,EE. UU.,Mary,150,Smith,Corporate,NJ,5593 Indian Trail,7083.0,7,Fan Shop,33.68896103,-117.9957428,Europe,Berlín,Alemania,150,2015-06-05 00:18:00,10620,1073,4.0,0.02,26599,199.9900055,0.49000001,1,199.9900055,195.9900055,96.04000092,Western Europe,Berlín,CLOSED,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2015-06-11 00:18:00,Second Class,2015,June,5,6,Friday
DEBIT,3,4,37.02999878,118.2900009,Advance shipping,0,18,Men's Footwear,Las Vegas,EE. UU.,Arthur,1768,Smith,Consumer,NV,4661 Iron Landing,89119.0,4,Apparel,36.08593369,-115.1726379,Africa,Kano,Nigeria,1768,2016-09-09 03:09:00,42277,403,11.69999981,0.090000004,105550,129.9900055,0.310000002,1,129.9900055,118.2900009,37.02999878,West Africa,Kano,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-09-12 03:09:00,Standard Class,2016,September,9,3,Friday
PAYMENT,5,4,35.70999908,75.98000336,Late delivery,1,29,Shop By Sport,Lancaster,EE. UU.,Mary,6178,Smith,Corporate,SC,6692 Lazy Route,29720.0,5,Golf,34.91044235,-80.80744171,Europe,Viena,Austria,6178,2015-07-31 17:02:00,14504,627,4.0,0.050000001,36280,39.99000168,0.469999999,2,79.98000336,75.98000336,35.70999908,Western Europe,Viena,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-08-05 17:02:00,Standard Class,2015,July,31,5,Friday
DEBIT,5,4,-13.76000023,319.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,6268,Summers,Home Office,PR,1607 Hazy Butterfly Swale,725.0,7,Fan Shop,18.25079155,-66.37054443,Europe,Montpellier,Francia,6268,2015-07-09 09:01:00,12974,1004,80.0,0.200000003,32446,399.980011,-0.039999999,1,399.980011,319.980011,-13.76000023,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2015-07-14 09:01:00,Standard Class,2015,July,9,5,Thursday
DEBIT,4,4,106.4599991,272.9700012,Shipping on time,0,9,Cardio Equipment,Huntington Beach,EE. UU.,Julie,6618,Hamilton,Consumer,CA,2407 Foggy Acres,92647.0,3,Footwear,33.67925263,-117.9953003,Pacific Asia,Singapur,Singapur,6618,2015-11-03 10:25:00,20993,191,27.0,0.090000004,52468,99.98999786,0.389999986,3,299.9700012,272.9700012,106.4599991,Southeast Asia,Singapur,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2015-11-07 10:25:00,Standard Class,2015,November,3,4,Tuesday
PAYMENT,4,4,-134.9799957,224.9600067,Shipping on time,0,17,Cleats,Sandusky,EE. UU.,Henry,9043,Norris,Consumer,OH,4905 Velvet Canyon,44870.0,4,Apparel,41.44783402,-82.8425293,Pacific Asia,Tabuk,Arabia Saudí,9043,2016-09-02 20:52:00,41848,365,74.98999786,0.25,104457,59.99000168,-0.600000024,5,299.9500122,224.9600067,-134.9799957,West Asia,Tabuk,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-09-06 20:52:00,Standard Class,2016,September,2,4,Friday
DEBIT,6,2,-83.76999664,351.980011,Late delivery,1,45,Fishing,Washington,EE. UU.,Harold,697,Pratt,Consumer,DC,4352 Hazy Hickory Road,20019.0,7,Fan Shop,38.91199112,77.09209442,Europe,Toledo,España,697,2017-07-02 15:42:00,62590,1004,48.0,0.119999997,156452,399.980011,-0.239999995,1,399.980011,351.980011,-83.76999664,Southern Europe,Castilla-La Mancha,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2017-07-08 15:42:00,Second Class,2017,July,2,6,Sunday
PAYMENT,3,4,10.92000008,109.1699982,Advance shipping,0,29,Shop By Sport,Apopka,EE. UU.,Cynthia,6542,Moran,Consumer,FL,9297 Easy Wood,32703.0,5,Golf,28.63298988,-81.45418549,Europe,London,Reino Unido,6542,2017-07-06 18:30:00,62872,627,10.80000019,0.090000004,157204,39.99000168,0.100000001,3,119.9700012,109.1699982,10.92000008,Northern Europe,Inglaterra,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-07-09 18:30:00,Standard Class,2017,July,6,3,Thursday
DEBIT,2,1,49.72000122,110.4899979,Late delivery,1,18,Men's Footwear,New Braunfels,EE. UU.,Nicholas,5307,Herman,Home Office,TX,8314 Rocky Pines,78130.0,4,Apparel,29.73966026,-98.10388947,Pacific Asia,Tiflis,Georgia,5307,2016-12-28 10:01:00,49832,403,19.5,0.150000006,124586,129.9900055,0.449999988,1,129.9900055,110.4899979,49.72000122,West Asia,Tiflis,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-12-30 10:01:00,First Class,2016,December,28,2,Wednesday
DEBIT,5,4,11.60000038,40.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Diana,927,Smith,Consumer,PR,9079 Dewy Deer Harbour,725.0,5,Golf,18.24758339,-66.02545166,LATAM,Tegucigalpa,Honduras,927,2015-05-26 13:59:00,9974,502,10.0,0.200000003,24917,50.0,0.289999992,1,50.0,40.0,11.60000038,Central America,Francisco Morazán,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-31 13:59:00,Standard Class,2015,May,26,5,Tuesday
DEBIT,4,4,34.93999863,124.7900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Brittany,155,Juarez,Consumer,PR,1809 Lost Pine Ledge,725.0,4,Apparel,18.24755478,-66.02526856,Europe,Dresden,Alemania,155,2015-06-06 10:38:00,10718,403,5.199999809,0.039999999,26822,129.9900055,0.280000001,1,129.9900055,124.7900009,34.93999863,Western Europe,Sajonia,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-06-10 10:38:00,Standard Class,2015,June,6,4,Saturday
CASH,6,4,49.91999817,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Charles,3079,Diaz,Consumer,PR,9581 Burning Horse Centre,725.0,4,Apparel,18.20683861,-66.37060547,Pacific Asia,Gold Coast,Australia,3079,2016-04-01 10:55:00,31270,403,26.0,0.200000003,78156,129.9900055,0.479999989,1,129.9900055,103.9899979,49.91999817,Oceania,Queensland,CLOSED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-04-07 10:55:00,Standard Class,2016,April,1,6,Friday
DEBIT,4,4,74.25,296.980011,Shipping on time,0,43,Camping & Hiking,Elmhurst,EE. UU.,Mary,3326,Smith,Corporate,IL,1269 Tawny Key,60126.0,7,Fan Shop,41.90410233,-87.93784332,LATAM,San Pedro Sula,Honduras,3326,2015-05-23 06:48:00,9748,957,3.0,0.01,24342,299.980011,0.25,1,299.980011,296.980011,74.25,Central America,Cortés,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2015-05-27 06:48:00,Standard Class,2015,May,23,4,Saturday
DEBIT,6,2,46.84999847,203.6999969,Late delivery,1,26,Girls' Apparel,Glen Burnie,EE. UU.,Mary,9078,Smith,Home Office,MD,7694 Umber Terrace,21061.0,5,Golf,39.15604782,-76.6170044,LATAM,Colón,Panamá,9078,2015-02-01 21:09:00,2185,565,6.300000191,0.029999999,5473,70.0,0.230000004,3,210.0,203.6999969,46.84999847,Central America,Colón,COMPLETE,565,26,adidas Youth Germany Black/Red Away Match Soc,70.0,0,2015-02-07 21:09:00,Second Class,2015,February,1,6,Sunday
PAYMENT,4,4,35.99000168,119.9800034,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Shawn,9243,Gross,Home Office,PR,1098 Fallen By-pass,725.0,4,Apparel,18.26729584,-66.3705368,LATAM,Santo Domingo,República Dominicana,9243,2015-05-16 17:09:00,9298,365,0.0,0.0,23195,59.99000168,0.300000012,2,119.9800034,119.9800034,35.99000168,Caribbean,Santo Domingo,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-05-20 17:09:00,Standard Class,2015,May,16,4,Saturday
DEBIT,4,4,33.25,95.0,Shipping on time,0,24,Women's Apparel,Seattle,EE. UU.,Helen,2526,Mcknight,Corporate,WA,9865 Blue Edge,98115.0,5,Golf,47.70080566,-122.3029633,Africa,Lagos,Nigeria,2526,2017-01-12 12:58:00,50868,502,5.0,0.050000001,127143,50.0,0.349999994,2,100.0,95.0,33.25,West Africa,Lagos,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-01-16 12:58:00,Standard Class,2017,January,12,4,Thursday
DEBIT,1,0,25.5,339.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,Marie,5755,Shah,Consumer,IL,7339 Cozy Ledge,60643.0,7,Fan Shop,41.12160111,-87.73418427,USCA,Philadelphia,Estados Unidos,5755,2016-04-13 19:18:00,32116,1004,60.0,0.150000006,80314,399.980011,0.079999998,1,399.980011,339.980011,25.5,East of USA,Pensilvania,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2016-04-14 07:18:00,Same Day,2016,April,13,0,Wednesday
CASH,2,1,34.18999863,113.9800034,Late delivery,1,17,Cleats,Merced,EE. UU.,Mary,1034,Smith,Consumer,CA,8355 Lazy Anchor Pines,95340.0,4,Apparel,37.41038895,-120.7961731,Europe,Zwolle,Países Bajos,1034,2017-09-25 10:51:00,68399,365,6.0,0.050000001,171005,59.99000168,0.300000012,2,119.9800034,113.9800034,34.18999863,Western Europe,Overijssel,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-09-27 10:51:00,First Class,2017,September,25,2,Monday
DEBIT,3,2,105.4899979,293.0400085,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,Ayanna,18810,Alford,Consumer,PR,1112 Quaking Panda Way,725.0,12,Health and Beauty ,18.21434784,-66.03704834,Pacific Asia,Wuhan,China,18810,2018-01-03 13:31:00,75257,1356,0.0,0.0,178572,293.0400085,0.360000014,1,293.0400085,293.0400085,105.4899979,Eastern Asia,Hubei,COMPLETE,1356,69,First aid kit,293.0400085,0,2018-01-06 13:31:00,Second Class,2018,January,3,3,Wednesday
DEBIT,2,4,-60.72999954,79.18000031,Advance shipping,0,29,Shop By Sport,Yonkers,EE. UU.,Jennifer,11103,Bray,Consumer,NY,2968 Iron Butterfly Close,10701.0,5,Golf,40.93531036,-73.8874588,Europe,Lyon,Francia,11103,2015-10-04 08:01:00,18931,627,0.800000012,0.01,47343,39.99000168,-0.769999981,2,79.98000336,79.18000031,-60.72999954,Western Europe,Auvernia-Ródano-Alpes,ON_HOLD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-10-06 08:01:00,Standard Class,2015,October,4,2,Sunday
TRANSFER,2,2,166.0500031,332.1000061,Shipping canceled,0,63,Children's Clothing,Brooklyn,EE. UU.,Leila,13944,Joyner,Consumer,NY,3495 Wishing Landing,11220.0,4,Apparel,40.6416893,-74.01692963,Europe,Valencia,España,13944,2017-10-24 12:45:00,70391,1350,25.0,0.07,173706,357.1000061,0.5,1,357.1000061,332.1000061,166.0500031,Southern Europe,Valenciana,SUSPECTED_FRAUD,1350,63,Children's heaters,357.1000061,0,2017-10-26 12:45:00,Second Class,2017,October,24,2,Tuesday
PAYMENT,6,2,21.60000038,215.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,2976,Rivers,Consumer,PR,7254 Bright Pines,725.0,4,Apparel,18.23524284,-66.37050629,Europe,Barcelona,España,2976,2017-07-01 22:11:00,62540,365,24.0,0.100000001,156297,59.99000168,0.100000001,4,239.9600067,215.9600067,21.60000038,Southern Europe,Cataluña,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-07-07 22:11:00,Second Class,2017,July,1,6,Saturday
DEBIT,6,4,68.59999847,188.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Timothy,642,Vasquez,Consumer,PR,5319 Blue Leaf Moor,725.0,7,Fan Shop,18.35914803,-66.07791901,LATAM,Santo Domingo,República Dominicana,642,2017-01-29 19:04:00,52050,1073,11.0,0.059999999,130050,199.9900055,0.360000014,1,199.9900055,188.9900055,68.59999847,Caribbean,Santo Domingo,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2017-02-04 19:04:00,Standard Class,2017,January,29,6,Sunday
PAYMENT,4,4,24.01000023,49.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,11395,Schmidt,Home Office,PR,8804 Fallen Cider Ridge,725.0,5,Golf,18.22920799,-66.37052918,Europe,Zwickau,Alemania,11395,2015-10-14 08:42:00,19618,502,1.0,0.02,49045,50.0,0.49000001,1,50.0,49.0,24.01000023,Western Europe,Sajonia,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-18 08:42:00,Standard Class,2015,October,14,4,Wednesday
TRANSFER,6,4,12.73999977,127.3899994,Late delivery,1,18,Men's Footwear,Miami,EE. UU.,Timothy,3802,Smith,Consumer,FL,9505 Fallen River Cove,33157.0,4,Apparel,25.58456993,-80.37361145,Pacific Asia,Basra,Irak,3802,2016-11-25 14:47:00,47585,403,2.599999905,0.02,118967,129.9900055,0.100000001,1,129.9900055,127.3899994,12.73999977,West Asia,Basora,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-12-01 14:47:00,Standard Class,2016,November,25,6,Friday
PAYMENT,2,2,38.45000076,122.8399963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,1384,Mullins,Corporate,PR,191 Quaking Embers Bay,725.0,4,Apparel,18.2203598,-66.37060547,Europe,Palermo,Italia,1384,2015-09-01 18:45:00,16701,403,7.150000095,0.059999999,41729,129.9900055,0.310000002,1,129.9900055,122.8399963,38.45000076,Southern Europe,Sicilia,PENDING_PAYMENT,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-09-03 18:45:00,Second Class,2015,September,1,2,Tuesday
TRANSFER,2,1,28.47999954,90.98999786,Late delivery,1,9,Cardio Equipment,Manchester,EE. UU.,Ashley,9405,Smith,Consumer,CT,5712 Burning Nook,6040.0,3,Footwear,42.93608093,-85.52552033,Pacific Asia,Donghai,China,9405,2016-03-13 00:15:00,29938,191,9.0,0.090000004,74885,99.98999786,0.310000002,1,99.98999786,90.98999786,28.47999954,Eastern Asia,Guangdong,PENDING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2016-03-15 00:15:00,First Class,2016,March,13,2,Sunday
DEBIT,3,4,44.13000107,126.0899963,Advance shipping,0,18,Men's Footwear,Winter Park,EE. UU.,Laura,10746,Smith,Corporate,FL,3702 Noble Plaza,32792.0,4,Apparel,28.60344505,-81.31519318,Africa,Kano,Nigeria,10746,2016-08-27 05:06:00,41392,403,3.900000095,0.029999999,103311,129.9900055,0.349999994,1,129.9900055,126.0899963,44.13000107,West Africa,Kano,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-08-30 05:06:00,Standard Class,2016,August,27,3,Saturday
DEBIT,2,1,-80.04000092,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,1477,Smith,Home Office,PR,5299 Indian Treasure Mount,725.0,4,Apparel,18.2769146,-66.37055206,Pacific Asia,Bangkok,Tailandia,1477,2016-01-07 21:01:00,25476,403,20.79999924,0.159999996,63822,129.9900055,-0.730000019,1,129.9900055,109.1900024,-80.04000092,Southeast Asia,Bangkok,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-01-09 21:01:00,First Class,2016,January,7,2,Thursday
PAYMENT,6,4,23.76000023,48.47999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Michael,9353,Scott,Home Office,PR,5703 Tawny Creek Townline,725.0,7,Fan Shop,18.2988205,-66.37059784,USCA,Longview,Estados Unidos,9353,2016-07-01 13:04:00,37510,1014,1.5,0.029999999,93623,49.97999954,0.49000001,1,49.97999954,48.47999954,23.76000023,West of USA ,Washington,PENDING_PAYMENT,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-07-07 13:04:00,Standard Class,2016,July,1,6,Friday
TRANSFER,3,4,12.30000019,163.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Lauren,3307,Holmes,Consumer,PR,5810 Sleepy Hill,725.0,7,Fan Shop,18.29982376,-66.37056732,Africa,Khouribga,Marruecos,3307,2016-11-04 04:29:00,46117,1073,36.0,0.180000007,115295,199.9900055,0.079999998,1,199.9900055,163.9900055,12.30000019,North Africa,Chauía-Uardiga,PENDING,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-11-07 04:29:00,Standard Class,2016,November,4,3,Friday
DEBIT,6,4,-34.88000107,139.5,Late delivery,1,24,Women's Apparel,Orlando,EE. UU.,Mary,6244,Smith,Home Office,FL,4543 Cinder Link,32822.0,5,Golf,28.51626968,-81.30583191,LATAM,Mexico City,México,6244,2015-05-23 02:15:00,9735,502,10.5,0.07,24318,50.0,-0.25,3,150.0,139.5,-34.88000107,Central America,Distrito Federal,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-29 02:15:00,Standard Class,2015,May,23,6,Saturday
PAYMENT,0,0,24.70000076,129.9900055,Shipping on time,0,18,Men's Footwear,Aurora,EE. UU.,Mary,1221,Smith,Corporate,CO,830 Hidden Lake Quay,80011.0,4,Apparel,39.74662018,-104.8164368,Africa,Accra,Ghana,1221,2016-10-06 08:33:00,44142,403,0.0,0.0,110233,129.9900055,0.189999998,1,129.9900055,129.9900055,24.70000076,West Africa,Gran Accra,PENDING_PAYMENT,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-10-06 20:33:00,Same Day,2016,October,6,0,Thursday
DEBIT,3,2,20.37999916,78.37999725,Late delivery,1,29,Shop By Sport,Westland,EE. UU.,Mary,12054,Smith,Corporate,MI,3064 Colonial Cove,48185.0,5,Golf,42.33019257,-83.39046478,LATAM,Quito,Ecuador,12054,2015-01-26 23:57:00,1782,627,1.600000024,0.02,4447,39.99000168,0.25999999,2,79.98000336,78.37999725,20.37999916,South America,Pichincha,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-01-29 23:57:00,Second Class,2015,January,26,3,Monday
PAYMENT,6,4,83.51999664,173.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Betty,10260,Smith,Corporate,PR,5633 Harvest Turnabout,725.0,7,Fan Shop,18.20678139,-66.37052155,Pacific Asia,Semarang,Indonesia,10260,2015-12-24 06:19:00,24475,1073,26.0,0.129999995,61253,199.9900055,0.479999989,1,199.9900055,173.9900055,83.51999664,Southeast Asia,Java Central,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2015-12-30 06:19:00,Standard Class,2015,December,24,6,Thursday
TRANSFER,0,0,-201.0899963,118.2900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Pamela,368,Flores,Corporate,PR,8248 Blue Corners,725.0,4,Apparel,18.24757767,-66.02526856,Pacific Asia,Estambul,Turquía,368,2016-10-04 03:39:00,43991,403,11.69999981,0.090000004,109879,129.9900055,-1.700000048,1,129.9900055,118.2900009,-201.0899963,West Asia,Estambul,PROCESSING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-10-04 15:39:00,Same Day,2016,October,4,0,Tuesday
CASH,6,4,21.37000084,142.4400024,Late delivery,1,46,Indoor/Outdoor Games,Sandusky,EE. UU.,Lisa,7416,Rivera,Corporate,OH,3922 Easy Manor,44870.0,7,Fan Shop,41.44783402,-82.8425293,LATAM,Buenos Aires,Argentina,7416,2015-03-08 07:57:00,4545,1014,7.5,0.050000001,11374,49.97999954,0.150000006,3,149.9400024,142.4400024,21.37000084,South America,Buenos Aires,CLOSED,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2015-03-14 07:57:00,Standard Class,2015,March,8,6,Sunday
DEBIT,3,4,31.79000092,281.3200073,Advance shipping,0,69,Health and Beauty,Bronx,EE. UU.,Martena,15715,Howard,Corporate,NY,5079 Velvet Hickory By-pass,10468.0,12,Health and Beauty ,40.86552811,-73.90142822,Pacific Asia,Palu,Indonesia,15715,2017-11-19 09:12:00,72162,1356,11.72000027,0.039999999,175477,293.0400085,0.109999999,1,293.0400085,281.3200073,31.79000092,Southeast Asia,Célebes Central,COMPLETE,1356,69,First aid kit,293.0400085,0,2017-11-22 09:12:00,Standard Class,2017,November,19,3,Sunday
PAYMENT,6,4,14.25,189.9900055,Late delivery,1,48,Water Sports,Hollywood,EE. UU.,Bryan,3701,Foster,Consumer,FL,5406 Round Bear Parkway,33021.0,7,Fan Shop,26.01161957,-80.17346954,USCA,Wichita,Estados Unidos,3701,2016-06-19 20:47:00,36710,1073,10.0,0.050000001,91615,199.9900055,0.079999998,1,199.9900055,189.9900055,14.25,US Center ,Kansas,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-06-25 20:47:00,Standard Class,2016,June,19,6,Sunday
CASH,2,4,43.93999863,129.9900055,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,266,Knapp,Corporate,PR,8460 Dewy Nook,725.0,4,Apparel,18.22757149,-66.04361725,Europe,Rome,Italia,266,2015-07-05 05:52:00,12691,403,0.0,0.0,31755,129.9900055,0.340000004,1,129.9900055,129.9900055,43.93999863,Southern Europe,Lacio,CLOSED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-07-07 05:52:00,Standard Class,2015,July,5,2,Sunday
CASH,2,1,2.609999895,43.47999954,Late delivery,1,46,Indoor/Outdoor Games,Brighton,EE. UU.,Louis,10138,Kennedy,Corporate,MA,8981 Harvest Hills Path,2135.0,7,Fan Shop,42.34962845,-71.15328217,Africa,Sale,Marruecos,10138,2016-12-02 20:33:00,48081,1014,6.5,0.129999995,120231,49.97999954,0.059999999,1,49.97999954,43.47999954,2.609999895,North Africa,Rabat-Salé-Zemur-Zaer,CLOSED,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-12-04 20:33:00,First Class,2016,December,2,2,Friday
